Id,Title,Message,Time,Time_diff
174,More QQuickCanvas cleanup handling.,"More QQuickCanvas cleanup handling.

Avoid calling into QQuickContext2D from QQuickContext2DTexture
after QQuickContext2D has been deleted. We acheive this by

1. Giving the texture a direct pointer to the gl context and
   and surface, so that it doesn't need to go through m_context
   to get to them (which may have been deleted).

2. Protect access to QQuickContext2DTexture::m_context with
   a mutex and make sure it is set to 0 in a safe manner
   when the QQuickContext2D object is deleted.

Change-Id: Ie0a30f9fc46f844224838a7cdf2f28a62e8ce322
",2014/8/1 9:26,114
175,Report keyboard modifiers in evdevmouse,"Report keyboard modifiers in evdevmouse

Mouse and wheel events had no modifiers set. This is not ideal.
Pass at least QGuiApplication::keyboardModifiers() to get the
modifiers from the last key event.

Change-Id: Ica0c338c60c3e289dccfafa5aa6d602d4e111ad5
",2014/6/23 10:11,166
176,Replaced Nokia copyrights,"Replaced Nokia copyrights

Replaced Nokia copyrights with Digia copyrights
Did NOT touch contact details
This command also ignores INdT Copyrights and removes trailing
whitespace from removed ""all rights reserved"" lines.

find . -path '*/3rdparty/*' -prune -o
-exec grep -ilI -E '.*Copyright.*Nokia.*' {} \; |
tee >(xargs sed -i -r '1,10 { /INdT/ !{
s/([ \t#*]*)(.*Copyright.*Nokia.*)/
\1Copyright \(C\) 2013 Digia Plc and\/or its subsidiary\(-ies\)\./I }
}') >(xargs sed -i -r '1,10 s/(^[ \t]*)([#*]*)([ \t]*)
(all rights reserved.*)/\1\2/I')

Change-Id: I76930f6905dda5947541de7e9e6b99e9a89c19c5
",2013/5/23 9:07,0
177,Do not use module-include in shader-plugin.,"Do not use module-include in shader-plugin.

Task-number: QTBUG-27471

Change-Id: I4f15e7358739ac6057798505af5ea4c171207f20
",2012/10/8 14:24,120
178,Fix doc errors in QScreen.,"Fix doc errors in QScreen.

- Remove some stale \property tags
- Ensure all args are documented
- Remove signals from \sa tag
- Ensure return values are documented

Change-Id: I1db111d082ee47f046598695bc3fa53d67798333
",2012/8/31 7:55,13
179,Ensure that dynamic property storing QObject ptr notifies on delete,"Ensure that dynamic property storing QObject ptr notifies on delete

Previously, when a QObject ptr was stored in a dynamic variant
property, the value of the property could change (to a zero ptr)
if the QObject was deleted without a notify signal being emitted
by the QDeclarativeVMEMetaObject which stores the property.

This commit ensures that such a notify signal is emitted correctly.

Task-number: QTBUG-23451
Change-Id: I5689abd984b177737f8d5f18950838b73ebde328
",2012/1/27 5:54,3
180,[Angle] Fix build on MinGW-w64 GCC-4.9 [2/2],"[Angle] Fix build on MinGW-w64 GCC-4.9 [2/2]

d3d11.h defines the needed structs and enums as of MinGW-w64 4.9

Change-Id: Id0f1a513270eca242b1cccf4633eab703c184482
",2015/4/6 21:31,11
181,Tests: remove insignificant flag for dbus tests on osx,"Tests: remove insignificant flag for dbus tests on osx

Tests are now passing in CI.

Change-Id: I0051fb7070c1c1027c557eba9dde6367ad59ac7a
Task-number: QTQAINFRA-837
",2015/3/27 8:40,0
182,xcb: Update mouse buttons from MotionNotify events,"xcb: Update mouse buttons from MotionNotify events

We don't receive ButtonRelease event after closing a popup
by clicking outside of the client area. Thus the internal
state of mouse buttons in the xcb plugin becomes outdated
until we receive ButtonRelease event.

This commit updates the internal state of mouse buttons
from MotionNotify events. So when a user will move a mouse
on the client area, the xcb plugin will send a mouse event
with updated buttons to Qt Gui and QGuiApplication will
detect the following mouse events correctly.

Task-number: QTBUG-35065
Change-Id: Ica334dfbf04f7ef81db86b25262328fe5da11808
",2015/2/9 15:08,326
183,"Coding Style: Update to MSVC 2013, g++ 4.7, clang 3.1","Coding Style: Update to MSVC 2013, g++ 4.7, clang 3.1

And add stub texts for scoped enums, initializer list and delegating
constructors.

Change-Id: Ic1f9b97b09fa62b890ea3b7be4f2315ea1a72576
",2015/3/18 15:47,2
184,Updated submodules.,"Updated submodules.

Change-Id: I9a9865ce282d870f755e08438ba187061a41ed9d
",2015/2/26 4:34,70
185,Implement smarter search logic for styles,"Implement smarter search logic for styles

With this change it's possible to use any Qt-supported URI
as a style path (HTTP works now). Also fixes situations when user-
provided non-existent absolute paths prevented from loading
default styles.

Change-Id: I4011cb2c169166074bad28ed09938926dff700d7",2014/10/14 18:05,155
186,Dark theme: Light icons for build step actions,"Dark theme: Light icons for build step actions

For a dark background we need light icons.

Change-Id: I86714598be70bff981f94fb6c4e4afd6acfbe96a",2014/11/10 17:04,30
187,Add checks for python and GCC versions.,"Add checks for python and GCC versions.

The GCC version check is only run on Linux.
Change-Id: I524508d763005190764526ce337dc348e5ba4fcb
",2014/10/27 16:06,60
188,QWidgetTextControl: Suppress drag selection for OS-synthesized mouse events.,"QWidgetTextControl: Suppress drag selection for OS-synthesized mouse events.

Change-Id: I09f82ed917586cd3de8b4146fc6638d19d428163
Task-number: QTBUG-40461
",2014/10/28 10:28,229
189,add QDebug streaming operators to QWidget and QWindow,"add QDebug streaming operators to QWidget and QWindow

It's useful to have more identifying details instead of just a pointer
and a class name.

Change-Id: Ia0d12331ba3aebd78ebd110ff2db85122e736323
",2014/11/7 8:36,118
190,Theming: fix regression in search result bg color,"Theming: fix regression in search result bg color

Fixes QTCREATORBUG-13309

Change-Id: I320f031a49f8ad2ef4eabd80597d8183f172aa78
",2014/11/9 13:11,58
191,Subversion: Improve detection of svn directories,"Subversion: Improve detection of svn directories

* Subversion was not found when calling the managesDirectory method
  in subversion's top level directory
* Subversion was not found for non-existing directories. This broke
  the wizard's version control support.

Task-number: QTCREATORBUG-7763
Change-Id: Iefbd8e179c48b188e4f079fce8f72ae8b3ec0236
",2014/11/3 14:37,176
192,Added missing -force-pkg-config for mac builds,"Added missing -force-pkg-config for mac builds

Change-Id: I30d9d7efe7f0ad4fd492b7f878991fe81706ed8c
",2014/10/3 9:50,174
193,QbsProject: Provide compiler call data,"QbsProject: Provide compiler call data

Change-Id: I9694535f02f631cac266c26b4f4c973a06c6c899
",2014/10/29 15:59,1
194,Fix ScrollView maximumValue binding evaluation,"Fix ScrollView maximumValue binding evaluation

When content dimensions change in a ScrollView, ScrollViewHelper copies
those properties and updates the scroll bar, taking care to avoid
recursion. Because those properties were copied one-by-one, bindings
could be evaluated repeatedly.

This meant that the maximumValue was briefly calculated with a new
contentHeight and an old originY, and the current value would be bounded
to that result. In some cases, that resulted in the view's position
jumping erratically while scrolling.

Putting these layout properties inside an object allows updating them
'atomically', with a single evaluation of bindings.

Change-Id: I2a19e4c70096259ef7bbb5a00727ac767c4b8c57
",2014/8/15 23:00,36
195,QAccessible compile fix,"QAccessible compile fix

Change-Id: Id2fc4a123a4b180b9ab439429a0d20245c7ee41b
",2014/9/29 15:34,4
196,Make strings translatable,"Make strings translatable

Change-Id: I1dc1d306d0c1e8070e75a73c23f622389f06fad1
",2014/7/30 12:19,33
197,Moved Q_DECLARE_METATYPE outside of Qt namespace,"Moved Q_DECLARE_METATYPE outside of Qt namespace

Change-Id: I87db065a38bc5cb8e8acb603d48e5856d3bc7080
",2014/8/22 11:39,32
198,Added a nodeJS example,"Added a nodeJS example

This is a small sample of a command line chat client which
shows how to use QWebChannel with NodeJS.
See included readme for instructions on how to execute it.
A known port has been introduced to make this work.

Change-Id: If430703f8c2267df758df9d5978509675c8aea9d",2014/7/10 13:00,92
199,Introduce QRasterWindow,"Introduce QRasterWindow

A simple convenience class providing a QWindow that has a
paintEvent and supports opening a painter on itself. It
behaves exactly like QOpenGLWindow in this respect, which is not
surprising since they share the same base class (QPaintedWindow).

QRasterWindow does not however have any OpenGL dependencies and will
be present in -no-opengl builds too.

[ChangeLog] Added QRasterWindow, a thin convenience wrapper for a
QWindow on which a QPainter can be opened.

Change-Id: I37e82720492945d7b85d5f713eea8d5f7556e511
",2014/7/29 14:58,51
200,WIP: ScrollBar,"WIP: ScrollBar

Change-Id: If4a6ba212c6067d26b87f17c039a80fefecd98d0
",2014/7/3 12:07,87
201,"Unify error, info, warning icons","Unify error, info, warning icons

Deduplicate common 24x24 icons for error, info and warning.

Change-Id: I667e5d326c99ae613ff9308ff23940b9d5c7aabf
",2014/5/28 13:04,21
202,Don't deploy networkmanager/connman/generic bearer on Android,"Don't deploy networkmanager/connman/generic bearer on Android

Change-Id: I85c40ef7ae9ac5f9509123db11fe6f3d7a71604b
",2015/2/19 6:19,0
203,Detect qt.conf in bundle on OSX without QCoreApplication,"Detect qt.conf in bundle on OSX without QCoreApplication

On OSX we don't need the applicationDirPath to find a qt.conf
located in the application bundle. Let's take advantage of this and
allow findConfiguration to use it.

Task-number: QTBUG-24541
Change-Id: I38c349a3bcd140fcf91352c88c24ca662e6e6f2e",2015/3/9 16:44,627
204,Core: Reinitialize change notification after saving,"Core: Reinitialize change notification after saving

When saving a version controlled file, a new version might be created.
Therefore, ensure that the current file version is being monitored.

Change-Id: Id71a9148a9434ce35b79e1632b9a87d222a57176",2015/1/2 14:27,357
205,Make chat example more error tolerant,"Make chat example more error tolerant

It becomes more obvious on platforms which do not support Bluetooth
that the example will not work.

Change-Id: Ia6d249a4a891f93abf29910500ba164662308889
",2014/12/22 12:06,1
206,Allow to define the name used for remote objects.,"Allow to define the name used for remote objects.

This makes it possible to optional set the used name for
QObject's too just like the case for QAbtractItemModel's
already.

Change-Id: Ifdb81c2e9273ac02f87548aa14c1006dd50c892e
",2015/5/12 17:36,201
207,OS X: Fix pan gestures.,"OS X: Fix pan gestures.

The QPanGesture recognizer requires single-point touch events. The touch
implementation in Qt 4 would test Qt::WA_TouchPadAcceptSingleTouchEvents
and forward single touch events if set.

Making this work in Qt 5 is a little bit more involved since the platform
plugins don't know about widgets.

Change the Cocoa touch implementation to send single-point touch events
to QWidgetWindow windows only. Make QApplication forward single-point
touch events only if the target widget has the
Qt::WA_TouchPadAcceptSingleTouchEvents attribute set.

Task-number: QTBUG-35893
Change-Id: I68712a5e3efb4ece7a81ca42f49c412e525eeb3a",2014/8/22 8:18,23
208,WIP: QWindow::requestUpdate().,"WIP: QWindow::requestUpdate().

This is a continuation of https://codereview.qt-project.org/#/c/95893/
and https://codereview.qt-project.org/#/c/93979/

Change-Id: I0e2a09b53459a56d90dcd9043e694b19e2d77a9e
",2014/9/30 11:21,3
209,Merge remote-tracking branch 'origin/5.3' into 5.4,"Merge remote-tracking branch 'origin/5.3' into 5.4

Conflicts:
	.qmake.conf
	translations/qtdeclarative_de.ts
	translations/qtdeclarative_ja.ts
	translations/qtdeclarative_ru.ts
	translations/qtdeclarative_uk.ts

Change-Id: I7aa9860bb115137063e667299ab614b636321e88
",2014/9/8 13:01,30
210,GLSL: Move toolbar creation to Widget constructor,"GLSL: Move toolbar creation to Widget constructor

It doesn't need the editor parameter anymore, so the two-phase
setup can go. Note that both paths through ctor() finally hit
*Widget::createEditor() (one directly, one indirectly through
the first BaseTextEditorWidget::editor() call), so this doesn't
change what's set up, only when.

Change-Id: If92a7e2a60ea3df417ecdeabc6f8e9dc3a23e4f8
",2014/8/1 15:58,115
211,ProjectExplorer: Fix recent regression in kit matcher,"ProjectExplorer: Fix recent regression in kit matcher

Change-Id: I1268aae0a5063bf1ae0a144a99a9db70de508790
",2014/7/29 7:02,0
212,C++: Tests: Remove plain-cplusplus,"C++: Tests: Remove plain-cplusplus

Change-Id: Ifdf4cd5ea478c87d585c9404caf8f4be6873f692
",2014/7/28 8:12,2
213,Git: Add on-demand branches expanding,"Git: Add on-demand branches expanding

Make ""branches expanding"" on demand and asynchronous.
After ""git show"" there is clickable text: ""Branches: <Expand>"" in
description. If user clicks this text then branches for commit is
triggered and done asynchronously.

Task-number: QTCREATORBUG-11293
Done-with: Przemyslaw Gorszkowski <pgorszkowski@gmail.com>
Change-Id: I772cfef823d3f95e2b3060dfb5973157d81fc11a",2014/6/24 7:52,20
214,Debugger: Speed up reading of 0 terminated blobs in dumpers,"Debugger: Speed up reading of 0 terminated blobs in dumpers

Change-Id: Iebc64c21f4dd6f4876989e57d3a347b96e1bd449
",2014/10/9 23:32,9
215,Introduce mock UIDelegates for testing.,"Introduce mock UIDelegates for testing.

Switch JS dialogs test to using this over the testsupport
plugin.

This is a less intrusive approach that lives as self contained qml
modules within the test infrastructure. As an added benefit, it
covers the UI delegation logic from end to end, including what
happens in ui_delegates_manager.cpp.

Change-Id: I1cc0afaf5514d53e1f3b4b0682379dd2d8d8a913
",2015/3/20 11:18,3
216,Skip tst_QFiledialog::directoryEnteredSignal() depending on side bar entry count.,"Skip tst_QFiledialog::directoryEnteredSignal() depending on side bar entry count.

The test relies on having at least 2 entries, which is not always the
case.

Change-Id: Ief812c598409fe829edb930e563740e5f2213580
",2015/4/21 7:04,2
217,Stabilize tst_qquickimage::noLoading,"Stabilize tst_qquickimage::noLoading

The test loads an image from a remote source and it has a QSignalSpy installed
for the progressChanged(qreal) signal on the QQuickImage. The test counts the
number of times the signal is emitted and expects it to hit an exact value.
That seems wrong when loading an image over the network, as we have no control
over in what pieces the data arrives on our end. And as it turns out, the test
occasionally fails in the CI system, which is also reproducible.

To stabilize the test, we now expect at least two emissions of the signal when
loading from the network (0% and 100%) but there may be more (0% 10% 80% 100%
for example). In addition the reload case is simplified by resetting the spy
and verifying that progressChanged was not emitted at all.

Change-Id: Ib2e660651d40b92eff889ebe3baabb74d6e00fb4
",2015/4/14 12:38,9
218,Ensure .rep includes are found,"Ensure .rep includes are found

For some versions of Qt, doing a shadow build of a project that uses repc
and includes headers by #include ""header.h"" will would not compile.

Change-Id: I8563c9f434a22b62c1af4b0e85999d7a73046492
",2015/2/28 0:40,5
219,Bump version,"Bump version

Change-Id: I250fa893cdf831d03f9217b5dc0a5aa2f9a6a6b5
",2015/1/16 20:08,23
220,[WIP] Make declarative organizer item ID completely opaque to the user,"[WIP] Make declarative organizer item ID completely opaque to the user

pros:
- makes it obvious the ID shouldn't be initialized with an arbitrary data
cons:
- console.log(item.id) has no any value anymore (could be solved separately)

Change-Id: Idbb11840d81a0edaa97ec224f3b0c32169020d5d
",2014/12/22 15:28,14
221,Turn mingw 4.7 off from qtconnectivity wip/win,"Turn mingw 4.7 off from qtconnectivity wip/win

The removal of this configuration is being discussed but no final
decision has been made. THis change uhnblocks the development on this
win32 feature/porting branch.

Change-Id: Ib0d4a29143699256ab60cab00cd82e1cd7f272f2
",2014/11/26 8:19,6
222,Merge remote-tracking branch 'origin/5.4' into dev,"Merge remote-tracking branch 'origin/5.4' into dev

Conflicts:
	src/corelib/io/qiodevice.cpp
	src/plugins/bearer/linux_common/qofonoservice_linux.cpp
	src/plugins/bearer/linux_common/qofonoservice_linux_p.h
	src/plugins/platforms/android/qandroidplatformtheme.cpp
	src/widgets/styles/qmacstyle_mac.mm

Change-Id: Ia02aab6c4598ce74e9c30bb4666d5e2ef000f99b
",2014/11/21 15:16,7
223,"Revert ""Fix fallbacks for adapted common script""","Revert ""Fix fallbacks for adapted common script""

This reverts 1dd9a0af4f577ccb5578cea562a98686c8e290e6. It was
a band-aid for a change in the unicode itemizing algorithm
which caused the script of a script item to become unreliable.
This change has since been reverted, so the band-aid is no longer
needed, and it also causes problems for WebKit on Windows when
it ends up preferring Arial Unicode MS as the font for Uchen
script, even though the font does not support this script.

The autotest from the reverted commit is kept in place and still
passes.

[ChangeLog][Text] Fixed regression when rendering Uchen text in
WebKit on Windows.

Change-Id: I488c84703bb55a050d90092c6bf9e5c70a9e31c2
Task-number: QTBUG-41372
",2014/11/13 12:13,63
224,Move SLOT(...) parsing into repparser,"Move SLOT(...) parsing into repparser

Leads to much cleaner code

Change-Id: I379191a771b0b2c85e3b660d49420dc15a9b9ce3
",2014/11/7 13:46,119
225,Fix incorrect file permissions after commit 9c3a58a913a7e59359146264ee59d40d703d4db2,"Fix incorrect file permissions after commit 9c3a58a913a7e59359146264ee59d40d703d4db2

These files should not be executable

Change-Id: I292eb9df480a642a65f9065e4fe36bd52c093dc7
",2014/10/30 19:19,65
226,I19db4dd36491820d822d8e1d050b1b604ec7067a,"ManhattanStyle: Fix display for selected item

Change-Id: I19db4dd36491820d822d8e1d050b1b604ec7067a",2014/10/11 18:26,274
227,Welcome: Keep sidebar and headers static on scrolling,"Welcome: Keep sidebar and headers static on scrolling

Task-number: QTCREATORBUG-12872
Change-Id: I8ab9a88203fcce60fa9f9cdf06369eb0c572a0bf
",2014/9/24 13:39,257
228,let JS extension Process find executables in PATH,"let JS extension Process find executables in PATH

Change-Id: I9052b8e895cb638bc4b8a185959c72e6819fb628
",2014/10/8 9:55,59
229,Make libtiff link on OS X 10.9.,"Make libtiff link on OS X 10.9.

Backport of Ie6f8639fb920e57289c7d0ad8952603abcfe7377.

Change-Id: I9d0cd625734fda88a9564d4fef7b1f5e9f22c774
",2013/8/5 14:18,89
230,clean paths of found files in prepareProject(),"clean paths of found files in prepareProject()

any of the directories may be the root, which would lead to double slashes
in the constructed filenames.

Change-Id: I053e167a19b795b40e780fc29db356c7f24d286a
Reviewed-by: Joerg Bornemann <joerg.bornemann@digia.com>",2013/5/16 15:54,1
231,Getting prepared for relative submodule specs,"Getting prepared for relative submodule specs

.gitmodules file may have relative submodule paths instead of full
url.

Change-Id: Ib4f00cb2a75a00ffdb7465b669354e0bf7bab1f9
",2013/4/2 5:58,385
232,centralize and fixup example sources install targets,"centralize and fixup example sources install targets

follow respective change in qtbase

Change-Id: I27502eb7ebea973e19ec5f7c3ec0e2338556f6e0",2012/12/4 16:11,326
233,Emit Component.onDestruction before context is invalidated,"Emit Component.onDestruction before context is invalidated

When a component no longer has any live references, emit the
destruction signal immediately so that handlers are run before the
associated V8 resources are invalidated.

Change-Id: I722dd6e4b60c499b533fc45e33b61e95bca6187f
",2012/4/27 6:15,113
234,Improve contacts qml tests for jsondb notifications.,"Improve contacts qml tests for jsondb notifications.

- Fix occasionally failing qml test test_removeMultipleContacts.
- Disabled qml test debug logging by default.
- Removed nested test cases and unneccessary if statements from qml tests.
- Restore a comparison to qml test lost in previous edits.
- Reuse model for autoupdate off tests.
- Improve spying in qml tests for jsondb notifications.
- Declare a dedicated contact for a qml test.
- Reorder qml test functions.
- Rename qml test functions.
- Remove pending qml test functions (won't implement).
- Add a test for notifications between models from removing contacts.
- Add test for model to model notification from contact update.

Change-Id: Ie50388e4caa259fcd642e410ed4280c6e621b2b5
",2012/1/3 15:34,14
235,Do not compile in dlldata.c or ia2_api_all_c.c,"Do not compile in dlldata.c or ia2_api_all_c.c

These files are only required for a COM server, but since the
IAccessible2Proxy will actually be the effective server (inside our
process). We just have to make sure we respond to the correct events, and
reimplement the virtual functions as required.
This is already done, so these files can be removed.

Change-Id: Ic95101945bad263a6da63c08b3e47cc0c9d5734a
",2015/1/26 16:01,353
236,"	Preliminary Android support to QtNFC.","	Preliminary Android support to QtNFC.

	Only receiving Ndef messages to QNearFieldManager.

	QNearFieldTarget and LLCP classes need to be implemented for Android

------------------

	Added Android buildsettings to nfc.pro
	Including Android implementation in QNearFieldManager.h

------------------

QtNfc namespace removed.

------------------

Added Android support to QNearFieldManager::isAvailable() method

------------------

Improved isAvailable method

------------------

Fix QtNfc java module

Added checking for NfcAdapter object so that calling QNearFieldManager::startTargetDetection()
and QNearFieldManager::stopTargetDetection() methods will not crash application.

------------------

Added support for tag types.

NFC tag type is now included in onNdefDiscovered() method call.
Only showing information in debug messages for now.

------------------

Fixing missing return values and releasing aquired resources.

------------------

First proof of concept version of target creation for android.

------------------

Fix for include guards.

------------------

Added QHash container for NearFieldmanager

Added QHash container for NearFieldManager which holds each discovered targets.
Also added setters for NearFieldTarget.

------------------

Using signals and slots to move target information to main thread.

Fixes problem when creating new targets as child of manager.

------------------

Fix for tag detection for tags without NDEF messages

Tag type checking is not working if there is no NDEF messages currently.
Need to find way to check tag type without Ndef object.

------------------

Added error reporting for QNearFieldTarget::readNdefMessages (Android)

------------------

Registering type name for QNearFieltTarget.

Small refactoring for QNearFieldTarget android implementation.

------------------

Sending UID as bytearray.

Also debug messages to show tech list added into QtNfc.java.

------------------

Trying different approach for android version of QtNfc module.

In this approach we pass through intent object(Java) to NearFieldTarget object(c++).

------------------

	Fixed nfc.pro so QtNfc.jar is built.

------------------

Added tech list into android version of QNearFieldTarget

Could be used to detect availability of NDEF messages and also to detect tag type.

------------------

	Fixed build files so both the C++ and Java libraries are built correctly.

------------------

	Support for writing Ndef messages.

------------------

Implementation for NearFieldTarget::hasNdefMessage().

Also nice debug messages to show available technologies for current tag.

------------------

	Support for NdefFormatable tags.

------------------

	Support for writing NdefFormatable tags.

------------------

	Removed debug messages.

------------------

    Implemented type() method to Android's QNearFieldTarget.

Conflicts:
	src/nfc/qnearfieldtarget_android.cpp
	src/nfc/qnearfieldtarget_android_p.h

------------------

Small fixes to remove some of the warnings.

Conflicts:
	src/nfc/qnearfieldtarget_android.cpp
	src/nfc/qnearfieldtarget_android_p.h

------------------

Commiting test code for targetLost signal (Because of Merge)

Conflicts:
	src/nfc/qnearfieldtarget_android.cpp
	src/nfc/qnearfieldtarget_android_p.h

------------------

Added support for target lost signal

------------------

    Using QString::fromUtf8 instead of QString()

Conflicts:
	src/nfc/qnearfieldtarget_android.cpp

------------------

    Fixed bug with targetLost not emitting when reading or writing Ndef
    messages.

    Added some untested code for sendCommand.

------------------

Refactoring.

Conflicts:
	src/nfc/qnearfieldtarget_android_p.h

------------------

Refactoring and fixes.

------------------

Less debug messages.

------------------

Refactoring and cleaning.

Change-Id: Ideb4c8c8064f46b431532ea4870207691bc49c99
",2014/12/4 9:00,236
237,Merge remote-tracking branch 'origin/5.4.1' into 5.4,"Merge remote-tracking branch 'origin/5.4.1' into 5.4

Change-Id: Idadb5639da6e55e7ac8cc30eedf76d147d8d5d23
",2015/1/29 9:05,1
238,Theming: allow to override base style,"Theming: allow to override base style

Change-Id: I48e2d03b83fccf3d6eb4b508bd77912dbdaea1d0
",2014/10/20 20:34,4
239,Fix not having a context when cleaning up on Windows,"Fix not having a context when cleaning up on Windows

The same old issue surfaces in the windows render loop too.
The basic render loop is already fixed, apply a similar patch
to the windows one too.

Task-number: QTBUG-42213
Change-Id: I07068315f5164014e329b8ce061947c97ae9da61",2014/11/7 7:22,148
240,Move win32 and Alsa audio backends into plugins.,"Move win32 and Alsa audio backends into plugins.

Change-Id: I9835cf5ee97900569f26421a19543b485e933051
",2014/1/30 12:35,65
241,QSqlDriverPrivate clean-up,"QSqlDriverPrivate clean-up

Change-Id: Ia6cbb37330bc0beed7498e43cd18bb2a1afb8e3d
",2013/4/3 21:32,30
242,Paint the Z value of particles in ImageParticle,"Paint the Z value of particles in ImageParticle

Just a proof of concept, still missing API that ideally would fall out
of Qt3D for free.

Change-Id: Ie75b22dc4cfd51f70271ddee806195c601fca122",2012/12/1 19:06,400
243,Logging: Simplify message handler logic for windows,"Logging: Simplify message handler logic for windows

Incorporate the functionality of qWinMessageHandler in qDefaultMessageHandler.

Change-Id: Iec5b19e187c0d2e3d8d0874280ba57f6fb21d7b4
",2012/7/13 11:33,21
244,Remove binding dependency on QQmlExpression,"Remove binding dependency on QQmlExpression

This is the first step to creating much lighter weight bindings that
are tuned for the specific scenario in which they're used.

Change-Id: Ib985dcff25679b711b5c634bbc891aa7902bf405
",2012/3/9 10:15,15
