Id,Title,Message,Time,Time_diff
164,Add update operations to server groups,"Add update operations to server groups

Right now it is not possible to change a server group's policies after
the group is created, nor is it possible to remove instances from a
group, nor to add an instance to a group after boot time.  This spec
adds these operations and clarifies the semantics of existing
operations (like migrations) with respect to server group policies.

blueprint: server-groups-support-update
ApiImpact

Change-Id: Ic0ad8270c0b983b75e3b2511f47863451e658223
",04/29/2016 19:45:08,511
165,libvirt: Refactor _update_xml,"libvirt: Refactor _update_xml

This patch moves code around a bit to make _update_xml signature a bit
more friendly to expansion needed for the follow up work of updating
NUMA information for live migration.

Change-Id: I0c24d70964a2b1cbd9e06db69886a8df94379949
Related-bug: 1417667
Related-bug: 1289064
",03/01/2016 17:49:46,84
166,Switch type extra_specs to DictOfNullableStrings,"Switch type extra_specs to DictOfNullableStrings

Looks like we allow creating volume type extra specs with None as value.
Our VolumeType object don't allow that causing failure when trying to
create a volume from such type. This commit changes that field type to
DictOfNullableStringsField which allows it. Also object backporting
procedure is added to make sure that before sending data to older
services we're switching None to empty string.

Change-Id: I5e30a97e46fb9d63a2ce19b09a18091e69fc796b
Closes-Bug: 1588798
",06/03/2016 12:13:40,46
167,keep the token alive when uploading image to store,"keep the token alive when uploading image to store

If we take a long time to upload a large image to store, it may
trigger the exception ""NotAuthenticated: Authentication required""
due to the token expires after a period of time(default is 3600s).

To fix this problem, we add a timer to keep the token alive until
the upload is complete.

Closes-Bug: #1530328
Change-Id: I2aedfaea9a37d301ed174e5d7f6053d89e5d453e
",12/31/2015 12:22:30,80
168,Ensure a service stop during stop_process,"Ensure a service stop during stop_process

The stop_process is called from grenade test cases, but
sometimes this method can't stop process properly and
it causes gate test error like this.
https://bugs.launchpad.net/oslo-incubator/+bug/1446583

This patch adds a feature to wait for a service to stop and
sends second SIGTERM to forsibly kill the service.

The wait is up to 10 seconds because sometimes a service
takes a while to shutdown. This logic is already implemented
grenade/inc/upgrade, this pach ported the logic into
devstack script.

Also some components have a feature to shutdown their service
gracefully. In this case, the service might not stop within
10 seconds, therefore this patch also adds sending SIGTERM
to forsibly kill the service again.

Change-Id: Ib171fa15c2912073601057e5e3e02c558f62d832
",07/31/2015 21:46:13,51
169,OpenStack typo,"OpenStack typo

Change typo ""Openstack"" to ""OpenStack"" as per standard.

There are ongoing work to fix other parts of this bug

    https://review.openstack.org/#/c/243166/

Change-Id: I7ea0fdbd79bec791aafc2f13f1b644245d044dfd
Partial-Bug: #1514819
",11/10/2015 15:23:26,0
170,CSS pading style is used insted of &nsbp;,"CSS pading style is used insted of &nsbp;

To remove &nsbp; and add CSS style instead, added style inside <em> tag.
This <em> is used only to add CSS style between {%else%} and {%endif%}.

Change-Id: I0e8c8ea503263838251a2738c629b1640ab2f603
Closes-Bug: #1375820
",10/04/2014 12:08:31,7
171,Port and Port-Range fields' asterisk missing in Access-Security tab,"Port and Port-Range fields' asterisk missing in Access-Security tab

The 'Port', 'From Port' and 'To Port' are the required fields for
managing rules in Access and Security tab, but do not have the
asterisk marked against them. To replicate this, please follow
Projects -> Access and Security -> Add/Edit Rules (on any security
group that has been created).

Change-Id: Ic18963a75040c99d9fc5b30a487368fbde305225
Closes-Bug: 1292165
",11/10/2014 05:03:54,41
172,Remove sphinx from py3 tests,"Remove sphinx from py3 tests

Following ceilometer's lead, this makes it so that sphinx tools are not
pulled in while testing py3, which works around the PBR issue that has
come up recently.

Change-Id: I72b603252796d52391c7dbd2a0bdc91eea04e2cc
Closes-Bug: #1403510
",12/18/2014 15:31:35,0
173,ML2 Mechanism Driver for Mellanox SDN,"ML2 Mechanism Driver for Mellanox SDN

Change-Id: Ic51694544746a6226583b9e5ed0ad165a5cd025b
Implements: blueprint mlnx-sdn-ml2-mech-driver
",12/03/2014 20:36:09,18
174,Web Authentication for SAML federated Keystone,"Web Authentication for SAML federated Keystone

Add Specification for Web Authentication

Change-Id: I128ad0175f79741b13bc8df337f592e344558cf4
",05/30/2014 17:09:18,2
175,fix for lvm-backed swift device,"fix for lvm-backed swift device

Change-Id: Iac71a0d0e17b047e6983f2c6c8870e4c949c1ed7
",03/13/2014 15:29:17,7
176,"
Use six.moves.urllib.parse instead of urlparse","Use six.moves.urllib.parse instead of urlparse

To keep Python 3.x compatibility, use six.moves.urllib.parse
to replace urlparse.

Change-Id: Ie2c23ca758cecce2bf622c7c633a6e43d52db4cd",02/12/2014 02:37:11,0
177,Python3: replace UserString by six.moves.UserString,"Python3: replace UserString by six.moves.UserString

This makes this code compatible with both Python 2 and 3.

Change-Id: Ie209e716defc45436ea29aa7117de018ff273e72
",12/12/2013 14:44:44,2
178,tests for the node option,"tests for the node option

These tests verify the XML generated when the 'node' option is set and
when it's absent.

Change-Id: I65127f18d4dc0114e6c9b5965c2e83496bccdcb4
",11/14/2013 12:47:23,40
179,Fix the standard port that is inferred from url scheme,"Fix the standard port that is inferred from url scheme

Change-Id: Ib67a2608f7395df82a72aedf66a84bc702f306a3
",07/30/2013 04:54:23,7
180,Import gettextutils from oslo-incubator,"Import gettextutils from oslo-incubator

Required for bp user-locale-api

Change-Id: I087286acd059a8f45229807dd458cd190a7d49eb
",07/26/2013 15:56:38,3
181,"
Adds a show method to the service api","
Adds a show method to the service api

     * Adds a 'show' method to api.openstack.compute.contrib.Services
     * Adds an 'id' attribute to the output of Services.index output - so
       that they can easily be referenced again later
     * Adds an 'created_at' attribute to the output of Services.index output
     * Handles the possibility of a corrupt DB reporting multiple zones for
       a host in a more consistent way
     * Makes the tests for host_api related to services use the DB -
       this makes the test less unit testy, but more thorough and use
       less code. It also allows for easier building of other tests on
       top of the setUp method

Implements: blueprint service-api-extension-upgrade1
Change-Id: I1accce90134e2237950727d3481689a594ca3dc8",01/25/2013 17:13:13,80
182,Ensures compute_driver flag can be used by api and volume,"Ensures compute_driver flag can be used by api and volume

Fixes bug 1063851 by moving compute_driver flag from
compute/manager.py to the global flags.py

Change-Id: I850b0d49be7f90a9faad53d23cfc39aa4717ea8b
",10/08/2012 15:48:38,35
183,"Use ""optional"" for ceph confs","Use ""optional"" for ceph confs

Also add missing cinder-backup ceph.conf info

TrivialFix

Change-Id: I2b2d85c2d34908a9b11198eb51b3cf359a06bdf7
",2016/2/16 16:42,2
184,Ensure apparmor is running before reloading,"Ensure apparmor is running before reloading

The 'Reload apparmor' handler can fail if the apparmor service is not
already in a running state. Add an additional handler to ensure that
apparmor is started and enabled on boot.

Change-Id: If2752d69beb2c646a64f2ca02ce39a0d4161a5b5
",2016/11/4 16:25,0
185,Support api microversion for tempest API test,"Support api microversion for tempest API test

This patch adds support to specify api microversion for different
tempest API test cases.

Change-Id: I0e6fa81b118b9e7a4f59550f8c8a9aa0617936ab
",2016/10/17 7:57,29
186,processutils: add support for missing process limits,"processutils: add support for missing process limits

The original commit adding support for process limits only wired
up address space, max files and resident set size limits. This
is not sufficient to enable nova to protect qemu-img commands
against malicious images.

This commit adds support for the remaining limits supported
by python: core file size, cpu time, data size, file size,
locked memory size, max processes and stack size.

Related-bug: #1449062
Change-Id: I164c4b35e1357a0f80ed7fe00a7ae8f49df92e31
(cherry picked from commit 8af826953d1ad2cab2ecf360e0c794de70a367c3)
(cherry picked from commit 5f417f8e9656e097070036daced26d8b0f3728c3)
",2016/6/21 15:44,12
187,Correct .rst syntax for security_groups.rst,"Correct .rst syntax for security_groups.rst

Correct .rst syntax for security_groups.rst

Change-Id: I453036dbbc6e4563126f9e208a7061e2522d1ae0
",2016/9/7 6:50,73
188,WIP allow overcloud.j2.yaml,"WIP allow overcloud.j2.yaml

Change-Id: I81239991f36ed5f6453184bf9cffe930832cb68b
",2016/9/5 16:13,6
189,Rename Smaug to Karbor,"Rename Smaug to Karbor

Smaug has been renamed to Karbor. Adjust requirements accordingly.

Change-Id: Ie79da33351a172fbd9ba0e5b20e1c8322f745a3c
Depends-On: I1488b975ce6bb24760644f302c8a5188132030bb
",2016/8/10 8:19,0
190,Make auto allocate cleanup retry,"Make auto allocate cleanup retry

This adds a retry decorator to the auto allocate cleanup logic
so it can handle retriable errors during cleanup. It also adds
catches for notfound errors to make the function idempotent so
it works on retries.

Change-Id: I3d62af3018fb834ec85771d8bc8e7379cc80b72a
Closes-Bug: #1615710
",2016/8/22 16:29,12
191,WIP Fix devstack plugin,"WIP Fix devstack plugin

Change-Id: I84250d598ba76deae2a5bad6bbf3f0acfe1cfbe6
",2016/8/8 10:46,82
192,Configure 'conductor/api_url' if its not defined in another place,"Configure 'conductor/api_url' if its not defined in another place

It's temporary solution to configure 'conductor/api_url' parameter via
'ironic_config' provider till it will be implemented in 'ironic::conductor'
class of puppet-ironic project.

Closes-Bug: #1613644

Change-Id: I27467942525956a8f9f29c055bc2046afe78f236
",2016/8/17 9:37,1
193,"Fix the failing functional test ""test_ovsdb_monitor_lock""","Fix the failing functional test ""test_ovsdb_monitor_lock""

This test is failing after the commit with change id
""Iae4b682c0774e749eb48cde67cd9748d7dfe053c"" in neutron.

Please see bug description for more details.

This patch fixes the issue by changing the default value of
""ovsdb_connection_timeout"" to 5 seconds for the functional tests.

As ""wait_until_true"" function is moved from neutron.agents.linux.utils
to neutron.common.utils, changed the import accordingly.

Change-Id: Ic035770de6529600a050a7cfe2f236f5ca3e0d9f
Closes-bug: #1607639
",2016/7/29 9:33,2
194,Tests: Fail if oslo.versionedobjects issues Invalid UUID warnings,"Tests: Fail if oslo.versionedobjects issues Invalid UUID warnings

There are many places in Cinder where we break this rule.

Filter them out ahead of time, before oslo.versionedobjects no
longer allows this behavior.

Depends-On: I29e076fa5ed94596991ba39541b23fdc69669d7d
Depends-On: Id54026f0219c77d0e9a30668b448225d805cf270
Change-Id: I34c48ff55a7d3e1b607fb8630bddbe5a1a14764d
",2016/3/31 19:53,160
195,[WIP] API v2 Dashboard,"[WIP] API v2 Dashboard

Very early code for a Horizon dashboard based on the Designate v2 API.

This is very much a work in progress and is using some of the latest
Angular code available in Mitaka Horizon.

Change-Id: I726bffbdc9514e1dc04dcb8e888d9808c6203867
",2016/7/12 20:51,5
196,Fix zk startup detection,"Fix zk startup detection

The log line we were looking for in zookeeper is not present in
all versions.  Look for something that is more common.

Change-Id: I40a79347e94673a2bc62394e1c2cbf6cc35f43be
",2016/7/13 19:45,6
197,[DNM] Add tablesorter to html report,"[DNM] Add tablesorter to html report

This commit adds jquery tablesorter to a html report which might be
useful to find fail/error/skip tests.

However, current implementation is not good because this patch doesn't
care about detail rows.

Change-Id: I7859175d0e755d05378243c7bc236196a244b4d1
",2016/6/7 9:45,11
198,Project Specific Install Guides,"Project Specific Install Guides

This is a proposal that allows project teams to write their own Install
Guides and properly promote them. The goal is to have a proposal that
does not cause significant load on the documentation team and gives main
responsibility to the project team. Instead the doc team should act as
enabler.

Change-Id: Ic028303dd42f055d284043ac5bec3854ef6769de
",2016/4/4 18:40,77
199,Ensure that the engine finishes up even under sent-in failures,"Ensure that the engine finishes up even under sent-in failures

Change-Id: Ic16c854d285398c688f132697c3bb7e637feb9a8
",2016/1/21 1:02,0
200,Gnocchi: Fix gate stable jobs,"Gnocchi: Fix gate stable jobs

Since Mikita is released, Gnocchi stables 2.0 and 2.1 must be
gated on Mikita stable branches of other project.

Change-Id: I8f5da5dde5aa24757813b9c032f8ee561029e6c9
",2016/4/14 7:41,0
201,Eager load columns in volume_get_active_by_window,"Eager load columns in volume_get_active_by_window

All other volume-related methods in db.sqlalchemy.api are eager loading
volume_metadata, volume_admin_metadata (if admin), volume_type,
volume_attachment and consistencygroup. volume_get_active_by_window
wasn't, causing fails because of SQLAlchemy Session being closed when
trying to lazy load volume_metadata. This commit adds missing
options(joinedload()) to this query.

Change-Id: I33ec89d7f1f43aae6010aaa6e12951b7c522b8f0
Closes-Bug: 1517763
Related-Bug: 1501838
(cherry picked from commit 586727cef755abeb3360f176782c1b1dd680d318)
",2016/4/12 8:30,40
202,Temporarily cap fixtures<2.0,"Temporarily cap fixtures<2.0

The fixtures 2.0.0 release has a backward incompatible
change which affects how static methods are monkey patched
and it's breaking at least nova and neutron* py27 jobs,
so cap for now until those projects have adjusted their
tests to work on fixtures 1.4.0 and fixtures 2.0, or when
we're all ready to push to fixtures>=2.0 at the same
time.

Change-Id: I94a292c051efbe98660fd77e4f2bd9ac34d495ab
Related-Bug: #1567295
",2016/4/7 18:54,1
203,Matches deleteRouterInterface to the reference in WADL,"Matches deleteRouterInterface to the reference in WADL

Change-Id: I6d4040eee21c8e74d3814f2a0a03e5ed929a8ff7
Closes-bug: 1559234
",2016/3/19 14:48,8
204,Pass the complete info in sg/rules db into PRECOMMIT_XXX callback,"Pass the complete info in sg/rules db into PRECOMMIT_XXX callback

PRECOMMIT_XXX events' callback need completed sg info for registed
driver.

Change-Id: I451ae5f0c2157e8fcb34095d0745c3057a8fcfe8
Closes-bug: #1546910
",2016/2/18 8:28,0
205,To tag all the Admin-only APIs as Admin only.,"To tag all the Admin-only APIs as Admin only.

Currently, issuing manila help command, lists all APIs.
Therefore, there is no way to identify which is admin-only
and which is not. Fixed by tagging the admin-only api
as (Admin only) in help text.

Change-Id: I0f676901675b8d57e16c4275c5b579fcfa0ca2ae
Closes-Bug: #1457155
",2016/1/6 10:29,42
206,Fix a problem building spare amphora,"Fix a problem building spare amphora

When amphora a being built via the housekeeping manager spares
pool management the amphora records in the database are not
being properly updated with the nova details. This results in
the amphora not having a lb_network_ip in the database.
This patch makes sure the amphora database record is updated.

Change-Id: I4a364b6fc631d19f4a93f9fe7c5348a2c9617790
Closes-Bug: #1515009
",2016/2/27 1:12,1
207,XenAPI: Fix disk_formats verified by tempest,"XenAPI: Fix disk_formats verified by tempest

lib/glance restricts the disk_formats to those supported by XenAPI, so
tempest needs a similar restriction for the disk_formats tested.

Confirmed as passing internal Citrix CI (affected tempest jobs are
currently disabled in voting XenServer CI until this change lands)

Conflicts:
        lib/tempest

NOTE(mriedem): The conflict is due to this line being in lib/tempest
twice:

iniset $TEMPEST_CONFIG image-feature-enabled deactivate_image True

The duplication is removed so this is the same as master now.

Change-Id: Iefa5b16a3fa1789ed583426ea47ebb22e6cb571e
(cherry picked from commit 2dd761b16950603555409e33ac63a196eefd2607)
",2016/2/25 16:14,8
208,WIP stack resource search,"WIP stack resource search

implements blueprint heat-stack-resource-search

Change-Id: I2d1f6ee68623e08bb9654dbcba28336364d14d6d
",2015/12/15 12:08,32
209,Add LIBS_FROM_GIT support for searchlightclient,"Add LIBS_FROM_GIT support for searchlightclient

Provides devstack plugin support for LIBS_FROM_GIT

See: http://docs.openstack.org/developer/
     devstack/configuration.html#libraries-from-git

Change-Id: I9050ac6720dece11e855665b7f17a4717728e722
Partially-Implements: blueprint openstack-client-search-initial-plugin
",2016/1/15 22:40,52
210,Add a configuration generator for bandit,"Add a configuration generator for bandit

This allows project developers to generate a valid configuration for their
project, that can easily be updated. Example of use:

$ cat oslo_messaging.yaml
profile_name: gate
exclude_checkers: [assert_used, try_except_pass]

$ bandit_config_generator.py \
    --out /tmp/bandit.yaml \
    bandit.yaml \
    oslo_messaging.yaml

Change-Id: I0b678b26ffa7dbe6034bdc7b35862e15c61c3670
Blueprint: bandit-conf-generator
",2015/11/5 14:13,1
211,Fix token_endpoint usage,"Fix token_endpoint usage

Commit 22d740b7007e1182c99370cb2629322384b17a14 broke token_endpoint
authentication for openstackclient, by unconditionally setting
auth_type to 'token' whenever a token was passed in the command line.
If option --os-url is passed together with --os-token, auth_type
should not be changed.

Change-Id: I835c3716dd08eaca10f56682c22fdc6ac700e0fe
",2015/12/23 10:41,1
212,Remove downgrade migrations,"Remove downgrade migrations

According to cross project spec[1] downgrade migrations should be removed.

[1] I622f89fe63327d44f9b229d3bd9e76e15acbaa7a

Implements blueprint: no-downward-sql-migration

Change-Id: I111cdb4bba361de5da0ce7db8144965c947ada41
",2015/12/17 11:23,37
213,Pin Pillow as the latest release is not building,"Pin Pillow as the latest release is not building

Pillow 3.0.0 released today and logstash is tracking ""Failed
building wheel for Pillow"" messages.

This patch pins Pillow <3.0.0.

Change-Id: Ieffd37f9d49b53c36da31916a6af4f3bfe11d411
",2015/10/1 21:58,41
214,Add releasenotes jobs for searchlight,"Add releasenotes jobs for searchlight

Change-Id: I52ff18d6a48136d64a4c5920612688941442b532
Depends-on: I2ffe427b12b456a3ebbdaacfacb8db49f25a47c6
",2015/11/19 22:01,1
215,[Swift] Add objects context class,"[Swift] Add objects context class

Context for objects resource, allow containers and objects
be created before scenario test.

Blueprint benchmark-scenarios-for-swift

Change-Id: I0c8623fbe56401171244542ad8188d20f8848e8c
",2015/5/2 13:00,2
216,Initial template2spec converter called tmpl2spec.py,"Initial template2spec converter called tmpl2spec.py

This is a simple Jinja2 template parser with some distro
specific filters available. The current filters are:

- pypackname_normalize
  example: BuildRequires: {{ ""Babel""  | pypackname_normalize }}
- license_normalize
  example: License: {{ ""Apache-2.0"" | license_normalize }}

Change-Id: Iec75393ca197e031ffebf0921e8471ddd3448ddf
",2015/9/14 13:51,11
217,"Remove the unnecassary volume_api.get(context, volume_id)","Remove the unnecassary volume_api.get(context, volume_id)

In the method delete from volume_image_metadata, volume_api.get()
can be called twice. This first time is to get the metadata, and
the second is to get the volume. We can get them both at a time

Change-Id: I0633c16db21e254ec43bad472748cbc0b7796a24
Closes-Bug: #1489342
",2015/8/31 9:27,28
218,Remove heat temprevert,"Remove heat temprevert

Change-Id: I61efbf6ad660a8499230dc81d950245608147303
Depends-on: Id7906b52d168fb2d9f744fa7a8d06c84a1343186
",2015/8/24 11:04,0
219,Update deprecated parameter stack_user_domain,"Update deprecated parameter stack_user_domain

According to [1], stack_user_domain parameter is deprecated now,
and should be used stack_user_domain_id parameter.

[1] http://docs.openstack.org/kilo/config-reference/content/orchestration-configuring-api.html

Change-Id: I558eaf311af8751897c402b3d3c2d82b4fadb07d
",2015/7/29 10:49,7
220,Add generic int-test classes,"Add generic int-test classes

The int-tests in Trove are very MySQL specific, which makes it difficult
to reuse code for other datastores.  This changeset breaks them down
into 'groups' and 'runners.'  Runners can be over-ridden to add
datastore specific handling/tests.  This should allow most generic
code to be reused across datastores, while also providing for datastore
specific enhancements.

This initial changeset adds tests for basic actions on instances
and clusters.  Some basic replication tests were also migrated.

Vertica was refactored to use the new infrastructure.

Change-Id: I34fb974a32dc1b457026f5b9d98e20d1c7219009
Authored-By: Petr Malik <pmalik@tesora.com>
Co-Authored-By: Peter Stachowski <peter@tesora.com>
",2015/7/17 23:03,24
221,Add hooks for external install & svc management,"Add hooks for external install & svc management

This adds defined anchor points for external modules to hook into the
software install, config and service dependency chain.  This allows
external modules to manage software installation (virtualenv,
containers, etc) and service management (pacemaker) without needing rely
on resources that may change or be renamed.

Change-Id: I2b5707a0fe3dd72a56bbf1d840b4197bfa3012db
",2015/6/30 16:28,1
222,ML2 : make port status change only when the port is bound to the host that asking,"ML2 : make port status change only when the port is bound to the
host that asking

Currently, nothing prevents the port status to be changed to BUILD
state when get_device_details() is sent by a host that doesn't own
the port.
This could happen during live-migration, of for multi-bound ports
such as HA ports.
This commit allows the port status modification, only if the port
is bound to the host that is asking for it.

Closes-Bug : #1274160

Change-Id: I9b3673f453abbafaaa4f78542fcfebe8dc93f2bb
",2015/3/10 20:54,89
223,WIP: Made a couple-seconds waiting for container configurable,"WIP: Made a couple-seconds waiting for container configurable

There is a bug https://bugs.launchpad.net/tempest/+bug/1452915
that describes failing test_get_object_after_expiry_time test
because in real clouds hardcoded 3 seconds waiting for the
container is not enough. Replaced hardcoded 3 seconds with the
container_sync_interval parameter from tempest.config.

Change-Id: If90d9ef047344e2e094aa1b143c93c9fa4b56fbd
",2015/6/16 9:12,6
224,Add dpkg architeture facts,"Add dpkg architeture facts

Dpkg and debian consider architecture separetly from what the hardware
is. These facts expose that to puppet.

Create both a normal fact and strutured fact. The structured form could
be extended to add more dpkg properties.

Change-Id: I5b5d5bf6b8d19f4de3bc97d0240fdbda3e3a6a5d
",2015/4/8 10:30,12
225,Enable F22 without the FORCE flag,"Enable F22 without the FORCE flag

F22 has a stable release and working with devstack.

The change also removes the version flags regarding to the
mariadb-devel.

NOTE: You may see yum deprecation warnings, unless
you set the YUM variable to dnf.

Change-Id: I05140765bffc16faef5a29dfaba291c290bfae02
",2015/5/28 13:42,0
226,Store properties data in database,"Store properties data in database

Change-Id: Ife448fdb72f2de56107a74d47cdb64effb97e615
Implements: partial-blueprint update-failure-recovery
",2014/8/8 15:23,64
227,Handle port delete event,"Handle port delete event

Neutron can delete a port without nova being aware of it.
https://review.openstack.org/#/c/178666/ added a event to notify nova
when a port is deleted. This patch will process the event and detach
the interface.

If nuetorn<->nova event reporting is not turned on or lost for some
reason, the deleted port can be discovered during the periodic refresh
of info cache where network_info is saved. And obsolete ports can be
discovered and detached.

Note that when a port is deleted by Neutron, it's possible that the
periodic refresh is just taking place ahead of receiving the
network-vif-deleted event.

In any case, the port will be detached from the instance, and the
normal flow of cleaning up due to port delete will take place.

Change-Id: I998b6bb80cc0a81d665b61b8c4a424d7219c666f
Partial-Bug: #1448148
",2015/5/1 14:02,0
228,Update docs for puppet 3,"Update docs for puppet 3

Change-Id: I23049a65e5470805ea494f50e58ae586d4fce710
",2015/2/16 16:38,2
229,Revert 1154253 causes XenServer image compat issue,"Revert 1154253 causes XenServer image compat issue

In 1154253 we:

  Drop gzip flag from tar command for OVF archives

While support more OVF file formats is a worthy goal the approach
in 1154253 is going to cause serious issues for existing
Nova XenServer users who are already zipping their OVS images.

I would also point out that our utils.py xenserver plugins still
zips tarballs we create (see create_tarball) so the new code
causes internal inconsistencies as well.

This should fix SmokeStack.

Fixes LP Bug #1155783.

Change-Id: Iff6db314c0dec6df2e48d98db2a547f6624b9d9a
",2013/3/15 21:01,2
230,[network-guide] the output of net-show and router-show are error,"[network-guide] the output of net-show and router-show are error

Change-Id: I3cc24aa2ea9a8544b866b0ccf5610be85cc80d7f
",2016/9/9 13:24,0
231,Adds the api-ref migrated RST + YAML files,"Adds the api-ref migrated RST + YAML files

With this email[0], you must migrate API reference docs into RST. The
conf.py and the tox environment are also cribbed from nova.

Still need to retain the install_command in tox.ini, otherwise the
api-ref job fails.

[0] http://lists.openstack.org/pipermail/openstack-dev/2016-May/093765.html

Change-Id: I3315261aa18729fa7a6aa79d4a1d6c24de1e2c6b
Co-Authored-By: Anne Gentle <agentle@cisco.com>
Co-Authored-By: Amrith Kumar <amrith@tesora.com>
",2016/8/17 17:29,5
232,Disable locale stripping on centos,"Disable locale stripping on centos

This currently fails horribly with build-locale-archive segfaulting (see
bug). Based on strace, this is caused by /usr/sbin/tzdata-update not
existing - which should exist since glibc-common is meant to provide it
(which also provides build-locale-archive). I don't have any other leads
so for now lets sacrafice a few MB in size of our images to get images
that actually build.

Change-Id: I63be6098fadfc662b6c38d1d35252d6ad1e3aa81
Related-Bug: #1600741
",2016/7/13 18:26,1
233,Use versionless keystone endpoint for horizon,"Use versionless keystone endpoint for horizon

According to horizon patch https://review.openstack.org/#/c/321640/,
horizon now supports versionless keystone endpoint, so we need
to use versionless endpoint for testing.

Change-Id: Ia176f507f703189caf89371179dd77bc17704e1c
",2016/6/9 10:00,0
234,Fix swap-volume for non-admin users,"Fix swap-volume for non-admin users

Cinder's volume migration API is, by default, an admin-only operation.
This includes the migrate_volume_completion API.

When Cinder is doing a volume migration, it calls Nova's swap-volume
API to detach the old volume that we're migrating from and attach
the volume that we're migrating to. Then Nova calls Cinder's
migrate_volume_completion API to signal Nova is done and Cinder
can finish the volume migration.

The problem is that swap-volume is not an admin-only API in Nova
per the default policy. So if a non-admin user tries to perform
a swap-volume operation, it will fail with a 403 when calling
Cinder's migrate_volume_completion API, since that requires an
admin user.

The simple fix here is to detect that the volumes are being migrated
and only call Cinder's migrate_volume_completion API if that's
the case. We can determine this by checking the 'migration_status'
value on the volume (old or new, it doesn't matter, I chose the
old volume here). Note that the volume migration_status is only
provided in the volume details for an admin context, which is the
case for the volume migration operation where Cinder is calling
Nova to do the swap-volume operation. In the non-admin user
swap-volume case, we won't see the volume migration_status and
simply assume the old volume isn't being migrated and we don't
call migrate_volume_completion.

Change-Id: Iac03258735f3d856a474ab96fe9b0a087e32906f
Closes-Bug: #1522705
",2016/3/31 2:13,117
235,Add support for shared volumes between guests,"Add support for shared volumes between guests

This blueprint proposes a change to Nova to support
attaching a cinder volume to more than one instance.

Blueprint: blueprint multi_attach_volume

Change-Id: I805c9ea757cbbe9510436cd852fed9182ff41b6f
Previously-approved: Kilo
",2015/4/30 14:29,84
236,Work around problems storing huge properties in events,"Work around problems storing huge properties in events

There is a maximum limit on the size of the resource properties we can
store for an event in MySQL. To work around this, store an error instead
when the properties are too large to fit rather than just failing.

Naturally everything works flawlessly in SQLite, so we can't test it.

Change-Id: I668c7ed8ca6c063fd20bc5271d6afea941a5f277
Closes-Bug: #1493858
",2015/9/10 20:18,0
237,Rename i18n IRC channel,"Rename i18n IRC channel

Rename #openstack-translation to #openstack-18n to match mailing-list
name as well as project team name.

Change-Id: Ib4fafa1356a403e3a79e1b62afc494a7cb1ad695
",2015/7/27 9:43,12
238,implement external plugin mechanism for grenade,"implement external plugin mechanism for grenade

Implement an external plugin mechanism for grenade in the spirit of
devstack plugins. This code is currently untested, however should be a
very reasonable base point to get projects working with out of tree
plugins.

Change-Id: I02a777077d40408766204b05ed284fe98efbce8e
",2015/5/22 15:41,405
239,Add section for DevStack Integration Strategies to the DevRef,"Add section for DevStack Integration Strategies to the DevRef

Plugins may already have DevStack support, that may need to be revised
according to the decomposition. If a plugin/driver does not have one,
it is necessary to add it to ease the development effort. This section
explains what DevStack integration options are available.

Partially-implements: bp/core-vendor-decomposition

Change-Id: Ib12e38d775af1e5a840bd009c95dac4c982b9753
",2015/2/3 3:33,0
240,Merge puppetlabs-xinetd v1.3.1 module,"Merge puppetlabs-xinetd v1.3.1 module

Commit: 0740f5343b54523d9ed27f65c05f6c9f045f022b
Source: https://github.com/puppetlabs/puppetlabs-xinetd.git

Change-Id: I05944255240752c07efae6fe18cf4668bfe37ff6
Related: blueprint merge-openstack-puppet-modules
",2015/1/12 10:18,199
241,Proposal for Neutron core and vendor code decomposition,"Proposal for Neutron core and vendor code decomposition

This spec outlines the plan for addressing the pain points
that every Neutron contributor feels on a daily basis when
working with the project.

The proposed change should be implemented collaboratively,
in the same spirit of the OpenStack community.

This is initial attempt at making this project a thriving
one. We should all recognize that if nothing gets done,
Neutron will become a desolated land where just tumbleweeds
will abound.

Blueprint: core-vendor-decomposition

Change-Id: I7156edbeeed8d5e11415d3feb5b340bbe74e327f
",2014/11/15 0:48,35
242,Add config for Telemetry,"Add config for Telemetry

This patch add the configuration for Telemetry.

Partially implements: blueprint add-basic-ceilometer-tests

Change-Id: I8859857c5cf469045f66631c3d52edcb765035d7
",2013/12/27 18:57,150
243,Change Ceilometer official name to OpenStack Telemetry,"Change Ceilometer official name to OpenStack Telemetry

Change-Id: I025a253ff4a43ec7309cc626ae8faf17edaccebf
",2013/11/14 15:35,2
244,Forward-compatibility with requests >= 1.0.0,"Forward-compatibility with requests >= 1.0.0

The requests module dropped all configuration with the 1.0.0 release.
There's no danger_mode and no 'verbose'' mode. The former shouldn't
be necessary anymore and the latter can be done by setting a different
log handler for the request.logging root logger.

Change-Id: I59e5b4ef04b8b0bf0b4899e5e4b2ce5d0c7c9e9c
",2013/1/21 12:53,7
245,Specify the Ceph packages to be installed,"Specify the Ceph packages to be installed

The puppet-ceph module defaults to 'ceph' but that is a metapacakge
which isn't provided in all repos.

Depends-On: I13462219522386f8740b0d70916a44f3474115e4
Change-Id: Ie55d22301dd22102d471e6002dfcaad4bfadd5f6
Related-Bug: 1629933
(cherry picked from commit b55f6cda6d2743fc7af139dd2a5adf36754dd681)",10/07/2016 09:47:54,2
